"","year","Country","WBCode","wbcode2","gdp1","gdp2","lngdp1","lngdp2","gdpmad","lngdpmad","gdpmadlag","lngdpmadlag","gdpmadlag2","lngdpmadlag2","gdpmadlag3","lngdpmadlag3","gdpmadlag4","lngdpmadlag4","pop","lnpop","IMR_5yr","rgdpl","rgdpl2","rgdpch","kc","kg","ki","openk","gdppwt","gdppwtlag","lngdppwtlag","gdppwtlag2","lngdppwtlag2","gdppwtlag3","lngdppwtlag3","gdppwtlag4","lngdppwtlag4","lngdpavglag","lngdpavglag2","lngdpavglag3","lngdpavglag4","lngdppwt","lngdpavg","cont_dem_ind","civwar","civwarend","pwt_pop","pwt_rgdppc1","pwt_rgdppc2","pwt_rgdppc3","pwt_xrate","pwt_rgdincome","pwt_open","pwt_investment","pwt_pop_lag1","pwt_rgdppc1_lag1","pwt_rgdppc2_lag1","pwt_rgdppc3_lag1","pwt_xrate_lag1","pwt_rgdincome_lag1","pwt_open_lag1","pwt_investment_lag1","pwt_pop_lag2","pwt_rgdppc1_lag2","pwt_rgdppc2_lag2","pwt_rgdppc3_lag2","pwt_xrate_lag2","pwt_rgdincome_lag2","pwt_open_lag2","pwt_investment_lag2","pwt_pop_lag3","pwt_rgdppc1_lag3","pwt_rgdppc2_lag3","pwt_rgdppc3_lag3","pwt_xrate_lag3","pwt_rgdincome_lag3","pwt_open_lag3","pwt_investment_lag3","civwar_lag","civwarend_lag","exports","imports","exports_lag1","imports_lag1","exports_lag2","imports_lag2","imfadj","imfpov","wbank","imfadj_lag1","wbank_lag1","imfadj_lag2","wbank_lag2","imfpov_lag1","imfpov_lag2","dem","dem_ind","eximdiff","eximdiff_lag1","eximdiff_lag2","pwt_xrate_lag4","pwt_xrate_lag5"
"789",1988,"Niger","NER",117,210.6861,99932.58,5.350369,11.51225,589,6.37842618365159,572,6.3491389913798,608,6.41017488196617,596,6.39024066706535,600,6.39692965521615,7399,8.90910013492555,316.3,"605.053553",606.4435102,603.3883302,68.61598496,21.60659527,17.60411713,45.49225807,605.053553,567.5715661,6.34136684906985,602.3554293,6.40084768520258,630.642711,6.44673947554997,576.0816836,6.3562494624471,6.34525292022482,6.40551128358437,6.41849007130766,6.37658955883162,6.40531697146878,6.39187157756018,1,0,0,8.90911770484824,6.85551416819008,6.90247134455606,6.85550363183703,5.69659000743209,7.13221796066119,4.34885758620393,3.17178425926307,8.88405051862843,6.84309941869393,6.79388084590191,6.84293938711419,5.70558085992492,6.9029236263248,3.86702566041791,1.92716425179466,8.85933646029357,6.86544259163956,6.82146727774771,6.86510870530423,5.84733433057554,6.85870158114076,3.73169947524896,1.87180233074773,8.83480438602782,6.79601892636028,6.76164221199467,6.79504560316922,6.10760178696291,6.85251737378431,4.04777694386692,2.02683172315984,0,0,4.58914164921808,4.62450401073313,4.37029781484916,4.70369218573134,4.54037242853702,4.71735049409626,1,0,1,1,1,0,1,0,0,0,0,-0.03536236151505,-0.33339437088217,-0.176978065559239,6.07984166001393,5.94298308790927
"790",1989,"Niger","NER",117,206.0282,97723.25,5.328013,11.48989,574,6.35262939631957,589,6.37842618365159,572,6.3491389913798,608,6.41017488196617,596,6.39024066706535,7608,8.93695560422523,314.8,"580.8756972",579.3653192,578.2860939,69.66690634,22.9877253,14.87032669,47.77827908,580.8756972,605.053553,6.40531697146878,567.5715661,6.34136684906985,602.3554293,6.40084768520258,630.642711,6.44673947554997,6.39187157756018,6.34525292022482,6.40551128358437,6.41849007130766,6.36453678766265,6.35858309199111,1,0,0,8.93689776882514,6.84216020095152,6.83447465786375,6.84276865852973,5.76522245339059,7.08808318393895,4.31012777256185,2.8507065593072,8.90911770484824,6.85551416819008,6.90247134455606,6.85550363183703,5.69659000743209,7.13221796066119,4.34885758620393,3.17178425926307,8.88405051862843,6.84309941869393,6.79388084590191,6.84293938711419,5.70558085992492,6.9029236263248,3.86702566041791,1.92716425179466,8.85933646029357,6.86544259163956,6.82146727774771,6.86510870530423,5.84733433057554,6.85870158114076,3.73169947524896,1.87180233074773,0,0,4.52595347296436,4.45519371695237,4.58914164921808,4.62450401073313,4.37029781484916,4.70369218573134,0,1,1,1,1,1,1,0,0,0,0,0.0707597560119897,-0.03536236151505,-0.33339437088217,6.10760178696291,6.07984166001393
"791",1990,"Niger","NER",117,196.9935,93437.91,5.283171,11.44505,547,6.30444880242198,574,6.35262939631957,589,6.37842618365159,572,6.3491389913798,608,6.41017488196617,7842,8.96724918285228,311,"553.6991551",552.9201237,551.5838234,73.5341563,22.80673379,16.60565047,55.12567938,553.6991551,580.8756972,6.36453678766265,605.053553,6.40531697146878,567.5715661,6.34136684906985,602.3554293,6.40084768520258,6.35858309199111,6.39187157756018,6.34525292022482,6.40551128358437,6.3166214979112,6.31053515016659,1,0,0,8.96721475239472,6.78645732435431,6.72390455480747,6.78675081120562,5.60675749575729,7.00863175725395,4.30190060373739,2.30058319052377,8.93689776882514,6.84216020095152,6.83447465786375,6.84276865852973,5.76522245339059,7.08808318393895,4.31012777256185,2.8507065593072,8.90911770484824,6.85551416819008,6.90247134455606,6.85550363183703,5.69659000743209,7.13221796066119,4.34885758620393,3.17178425926307,8.88405051862843,6.84309941869393,6.79388084590191,6.84293938711419,5.70558085992492,6.9029236263248,3.86702566041791,1.92716425179466,0,0,4.5943742050528,4.60366383143454,4.52595347296436,4.45519371695237,4.58914164921808,4.62450401073313,0,1,1,0,1,1,1,1,0,0,0,-0.00928962638173303,0.0707597560119897,-0.03536236151505,5.84733433057554,6.10760178696291
"792",1991,"Niger","NER",117,196.0463,92988.61,5.278351,11.44023,544,6.29894924685594,547,6.30444880242198,574,6.35262939631957,589,6.37842618365159,572,6.3491389913798,8085,8.99776577201121,305.9,"545.8666039",546.7740311,545.0371425,73.21014972,21.07835634,18.47702342,45.68288044,545.8666039,553.6991551,6.3166214979112,580.8756972,6.36453678766265,605.053553,6.40531697146878,567.5715661,6.34136684906985,6.31053515016659,6.35858309199111,6.39187157756018,6.34525292022482,6.30237463069362,6.30066193877478,1,1,0,8.99780535081979,6.8077581335948,6.76088966632971,6.80773602999525,5.64229706934693,6.9064744600837,4.09401118999309,2.15408520068488,8.96721475239472,6.78645732435431,6.72390455480747,6.78675081120562,5.60675749575729,7.00863175725395,4.30190060373739,2.30058319052377,8.93689776882514,6.84216020095152,6.83447465786375,6.84276865852973,5.76522245339059,7.08808318393895,4.31012777256185,2.8507065593072,8.90911770484824,6.85551416819008,6.90247134455606,6.85550363183703,5.69659000743209,7.13221796066119,4.34885758620393,3.17178425926307,0,0,4.50434840753177,4.68673950764714,4.5943742050528,4.60366383143454,4.52595347296436,4.45519371695237,0,1,0,0,1,0,1,1,1,0,0,-0.182391100115368,-0.00928962638173303,0.0707597560119897,5.70558085992492,5.84733433057554
"793",1992,"Niger","NER",117,177.3813,84135.42,5.178301,11.34018,493,6.20050917404269,544,6.29894924685594,547,6.30444880242198,574,6.35262939631957,589,6.37842618365159,8339,9.02869858408699,296.6,"528.2875256",524.6373969,525.9464665,75.56286582,20.98781322,14.03107432,41.98983307,528.2875256,545.8666039,6.30237463069362,553.6991551,6.3166214979112,580.8756972,6.36453678766265,605.053553,6.40531697146878,6.30066193877478,6.31053515016659,6.35858309199111,6.39187157756018,6.26964069155002,6.23507493279636,1,1,1,9.02872136845387,6.77239364219641,6.6963797137528,6.77384667350751,5.57855933368013,6.81488312587399,4.05056683228871,2.01089513301353,8.99780535081979,6.8077581335948,6.76088966632971,6.80773602999525,5.64229706934693,6.9064744600837,4.09401118999309,2.15408520068488,8.96721475239472,6.78645732435431,6.72390455480747,6.78675081120562,5.60675749575729,7.00863175725395,4.30190060373739,2.30058319052377,8.93689776882514,6.84216020095152,6.83447465786375,6.84276865852973,5.76522245339059,7.08808318393895,4.31012777256185,2.8507065593072,1,0,4.80224455426379,4.76846721665852,4.50434840753177,4.68673950764714,4.5943742050528,4.60366383143454,0,0,0,0,0,0,1,1,1,0,0,0.0337773376052768,-0.182391100115368,-0.00928962638173303,5.69659000743209,5.70558085992492
"794",1993,"Niger","NER",117,173.8553,82463.02,5.158224,11.32011,484,6.18208490671663,493,6.20050917404269,544,6.29894924685594,547,6.30444880242198,574,6.35262939631957,8609,9.06056344665796,287.1,"516.4889772",509.1661568,512.973051,75.79198057,21.7940279,9.725700737,37.75959468,516.4889772,528.2875256,6.26964069155002,545.8666039,6.30237463069362,553.6991551,6.3166214979112,580.8756972,6.36453678766265,6.23507493279636,6.30066193877478,6.31053515016659,6.35858309199111,6.24705394699605,6.21456942685634,1,0,0,9.06059945495378,6.7266409943418,6.66008847701626,6.72782685755409,5.64601211243756,6.80265028734193,4.03953634333274,1.95018684807007,9.02872136845387,6.77239364219641,6.6963797137528,6.77384667350751,5.57855933368013,6.81488312587399,4.05056683228871,2.01089513301353,8.99780535081979,6.8077581335948,6.76088966632971,6.80773602999525,5.64229706934693,6.9064744600837,4.09401118999309,2.15408520068488,8.96721475239472,6.78645732435431,6.72390455480747,6.78675081120562,5.60675749575729,7.00863175725395,4.30190060373739,2.30058319052377,1,1,4.55769442478778,4.61831940243091,4.80224455426379,4.76846721665852,4.50434840753177,4.68673950764714,0,0,0,0,0,0,0,0,1,0,0,-0.0606249776431351,0.0337773376052768,-0.182391100115368,5.76522245339059,5.69659000743209
"795",1994,"Niger","NER",117,174.58,82806.73,5.162383,11.32426,487,6.18826412308259,484,6.18208490671663,493,6.20050917404269,544,6.29894924685594,547,6.30444880242198,8893,9.09301972939964,276.2,"509.8654483",511.9010292,510.0462562,73.2584415,18.61394239,20.06867639,52.50717767,509.8654483,516.4889772,6.24705394699605,528.2875256,6.26964069155002,545.8666039,6.30237463069362,553.6991551,6.3166214979112,6.21456942685634,6.23507493279636,6.30066193877478,6.31053515016659,6.2341468640472,6.21120549356489,1,1,1,9.09297362477224,6.74919321780419,6.69561348701203,6.74997803227009,6.31932841099375,6.80607686605613,3.9590974318944,2.22893866046837,9.06059945495378,6.7266409943418,6.66008847701626,6.72782685755409,5.64601211243756,6.80265028734193,4.03953634333274,1.95018684807007,9.02872136845387,6.77239364219641,6.6963797137528,6.77384667350751,5.57855933368013,6.81488312587399,4.05056683228871,2.01089513301353,8.99780535081979,6.8077581335948,6.76088966632971,6.80773602999525,5.64229706934693,6.9064744600837,4.09401118999309,2.15408520068488,0,0,4.42431930294875,4.37720077646784,4.55769442478778,4.61831940243091,4.80224455426379,4.76846721665852,0,0,1,0,0,0,0,0,0,0,0,0.0471185264809106,-0.0606249776431351,0.0337773376052768,5.60675749575729,5.76522245339059
"796",1995,"Niger","NER",117,173.0166,82065.19,5.153388,11.31527,483,6.18001665365257,487,6.18826412308259,484,6.18208490671663,493,6.20050917404269,544,6.29894924685594,9199,9.12685006147716,266.9,"503.6059037",501.6707616,503.0060178,79.36868359,18.05305903,17.08279836,53.29315212,503.6059037,509.8654483,6.2341468640472,516.4889772,6.24705394699605,528.2875256,6.26964069155002,545.8666039,6.30237463069362,6.21120549356489,6.21456942685634,6.23507493279636,6.30066193877478,6.22179402509592,6.20090533937424,1,1,1,9.12688593440693,6.7181432120855,6.66053673809044,6.7194116269169,6.21290665378584,6.77258826488637,3.98266786363333,1.92132481999557,9.09297362477224,6.74919321780419,6.69561348701203,6.74997803227009,6.31932841099375,6.80607686605613,3.9590974318944,2.22893866046837,9.06059945495378,6.7266409943418,6.66008847701626,6.72782685755409,5.64601211243756,6.80265028734193,4.03953634333274,1.95018684807007,9.02872136845387,6.77239364219641,6.6963797137528,6.77384667350751,5.57855933368013,6.81488312587399,4.05056683228871,2.01089513301353,1,1,4.54896948513556,4.62294668866563,4.42431930294875,4.37720077646784,4.55769442478778,4.61831940243091,0,0,1,0,1,0,0,0,0,0,0,-0.073977203530065,0.0471185264809106,-0.0606249776431351,5.64229706934693,5.60675749575729
"797",1996,"Niger","NER",117,172.7912,81958.27,5.152084,11.31397,483,6.18001665365257,483,6.18001665365257,487,6.18826412308259,484,6.18208490671663,493,6.20050917404269,9525,9.1616751999949,257.4,"511.1635652",510.2840443,510.8083352,75.32107399,17.70119628,17.30463691,55.16706541,511.1635652,503.6059037,6.22179402509592,509.8654483,6.2341468640472,516.4889772,6.24705394699605,528.2875256,6.26964069155002,6.20090533937424,6.21120549356489,6.21456942685634,6.23507493279636,6.23668962744034,6.20835314054645,1,0,0,9.16164790313941,6.72570568640256,6.68935048325919,6.72605353126685,6.23744533427979,6.7467176059997,4.01223028393817,2.18829605869953,9.12688593440693,6.7181432120855,6.66053673809044,6.7194116269169,6.21290665378584,6.77258826488637,3.98266786363333,1.92132481999557,9.09297362477224,6.74919321780419,6.69561348701203,6.74997803227009,6.31932841099375,6.80607686605613,3.9590974318944,2.22893866046837,9.06059945495378,6.7266409943418,6.66008847701626,6.72782685755409,5.64601211243756,6.80265028734193,4.03953634333274,1.95018684807007,1,1,4.73089262692846,4.74376927721037,4.54896948513556,4.62294668866563,4.42431930294875,4.37720077646784,0,1,0,0,1,0,1,0,0,0,0,-0.0128766502819042,-0.073977203530065,0.0471185264809106,5.57855933368013,5.64229706934693
"798",1997,"Niger","NER",117,171.3339,81267.06,5.143614,11.3055,480,6.17378610390194,483,6.18001665365257,483,6.18001665365257,487,6.18826412308259,484,6.18208490671663,9851,9.19532825185568,247.4,"496.7134407",496.0069851,496.4809586,75.94354486,17.4352972,17.66611603,54.86957469,496.7134407,511.1635652,6.23668962744034,503.6059037,6.22179402509592,509.8654483,6.2341468640472,516.4889772,6.24705394699605,6.20835314054645,6.20090533937424,6.21120549356489,6.21456942685634,6.20801328174316,6.19089969282255,1,1,1,9.19535870525452,6.69379443848115,6.66062636619776,6.69406688767692,6.369335756337,6.71746606574847,4.00987542373131,2.2115658041359,9.16164790313941,6.72570568640256,6.68935048325919,6.72605353126685,6.23744533427979,6.7467176059997,4.01223028393817,2.18829605869953,9.12688593440693,6.7181432120855,6.66053673809044,6.7194116269169,6.21290665378584,6.77258826488637,3.98266786363333,1.92132481999557,9.09297362477224,6.74919321780419,6.69561348701203,6.74997803227009,6.31932841099375,6.80607686605613,3.9590974318944,2.22893866046837,0,0,4.54890524977634,4.56384603076771,4.73089262692846,4.74376927721037,4.54896948513556,4.62294668866563,0,1,1,0,0,0,1,1,0,0,0,-0.014940780991374,-0.0128766502819042,-0.073977203530065,5.64601211243756,5.57855933368013
"799",1998,"Niger","NER",117,182.6089,86615.02,5.207347,11.36923,512,6.23832462503951,480,6.17378610390194,483,6.18001665365257,483,6.18001665365257,487,6.18826412308259,10196,9.22975076549601,237.1,"540.4689596",540.274648,540.3510991,76.62118302,15.66638572,18.61660589,54.04845903,540.4689596,496.7134407,6.20801328174316,511.1635652,6.23668962744034,503.6059037,6.22179402509592,509.8654483,6.2341468640472,6.19089969282255,6.20835314054645,6.20090533937424,6.21120549356489,6.29243720638297,6.26538091571124,1,0,0,9.22971741862773,6.76449673175306,6.74658837743546,6.76434669684098,6.38003778924099,6.77464665526396,4.0086051214331,2.27829250288401,9.19535870525452,6.69379443848115,6.66062636619776,6.69406688767692,6.369335756337,6.71746606574847,4.00987542373131,2.2115658041359,9.16164790313941,6.72570568640256,6.68935048325919,6.72605353126685,6.23744533427979,6.7467176059997,4.01223028393817,2.18829605869953,9.12688593440693,6.7181432120855,6.66053673809044,6.7194116269169,6.21290665378584,6.77258826488637,3.98266786363333,1.92132481999557,1,1,4.78060810315097,4.77058969775942,4.54890524977634,4.56384603076771,4.73089262692846,4.74376927721037,0,1,0,0,1,0,0,1,1,0,0,0.0100184053915457,-0.014940780991374,-0.0128766502819042,6.31932841099375,5.64601211243756
"800",1999,"Niger","NER",117,175.4368,83213.11,5.167279,11.32916,491,6.19644412779452,512,6.23832462503951,480,6.17378610390194,483,6.18001665365257,483,6.18001665365257,10563,9.26511260782316,227.4,"527.4789457",522.0193998,527.2370262,79.29305114,15.67541811,13.40686386,45.56201622,527.4789457,540.4689596,6.29243720638297,496.7134407,6.20801328174316,511.1635652,6.23668962744034,503.6059037,6.22179402509592,6.26538091571124,6.19089969282255,6.20835314054645,6.20090533937424,6.26810895118873,6.23227653949163,1,0,0,9.2651334351174,6.76417355165851,6.72526170859469,6.76636451194202,6.42275983354133,6.76418509560341,3.8139690870132,1.92570758751038,9.22971741862773,6.76449673175306,6.74658837743546,6.76434669684098,6.38003778924099,6.77464665526396,4.0086051214331,2.27829250288401,9.19535870525452,6.69379443848115,6.66062636619776,6.69406688767692,6.369335756337,6.71746606574847,4.00987542373131,2.2115658041359,9.16164790313941,6.72570568640256,6.68935048325919,6.72605353126685,6.23744533427979,6.7467176059997,4.01223028393817,2.18829605869953,0,0,4.64288258854051,4.6185530191857,4.78060810315097,4.77058969775942,4.54890524977634,4.56384603076771,0,1,1,0,0,0,1,1,1,0,0,0.0243295693548093,0.0100184053915457,-0.014940780991374,6.21290665378584,6.31932841099375
"801",2000,"Niger","NER",117,167.4144,79407.93,5.120472,11.28235,467,6.1463292576689,491,6.19644412779452,512,6.23832462503951,480,6.17378610390194,483,6.18001665365257,10951,9.30118605527576,217.8,"491.7339763",486.4964989,491.5017035,79.5043415,15.72626234,13.28023988,51.45025339,491.7339763,527.4789457,6.26810895118873,540.4689596,6.29243720638297,496.7134407,6.20801328174316,511.1635652,6.23668962744034,6.23227653949163,6.26538091571124,6.19089969282255,6.20835314054645,6.19793787168488,6.17213356467689,1,0,0,9.30122532041666,6.69561348701203,6.65591642878752,6.69787340288465,6.56804982253434,6.6956629387162,3.93417582963109,1.91397724944492,9.2651334351174,6.76417355165851,6.72526170859469,6.76636451194202,6.42275983354133,6.76418509560341,3.8139690870132,1.92570758751038,9.22971741862773,6.76449673175306,6.74658837743546,6.76434669684098,6.38003778924099,6.77464665526396,4.0086051214331,2.27829250288401,9.19535870525452,6.69379443848115,6.66062636619776,6.69406688767692,6.369335756337,6.71746606574847,4.00987542373131,2.2115658041359,0,0,4.60517018598809,4.60517018598809,4.64288258854051,4.6185530191857,4.78060810315097,4.77058969775942,0,0,1,0,1,0,0,1,1,0,0,0,0.0243295693548093,0.0100184053915457,6.23744533427979,6.21290665378584
"802",2001,"Niger","NER",117,173.7604,82417.99,5.157678,11.31956,482,6.1779441140506,467,6.1463292576689,491,6.19644412779452,512,6.23832462503951,480,6.17378610390194,11362,9.33802973311707,208.5,"507.4170601",503.8086988,507.4480427,79.71485551,15.03697387,15.48558815,51.17687348,507.4170601,491.7339763,6.19793787168488,527.4789457,6.26810895118873,540.4689596,6.29243720638297,496.7134407,6.20801328174316,6.17213356467689,6.23227653949163,6.26538091571124,6.19089969282255,6.22933326918569,6.20363869161814,1,0,0,9.33804293501901,6.71234848385533,6.69688608977807,6.71271315899416,6.59720027202114,6.7176353953245,3.92907677965579,2.20827452341291,9.30122532041666,6.69561348701203,6.65591642878752,6.69787340288465,6.56804982253434,6.6956629387162,3.93417582963109,1.91397724944492,9.2651334351174,6.76417355165851,6.72526170859469,6.76636451194202,6.42275983354133,6.76418509560341,3.8139690870132,1.92570758751038,9.22971741862773,6.76449673175306,6.74658837743546,6.76434669684098,6.38003778924099,6.77464665526396,4.0086051214331,2.27829250288401,0,0,4.64699663996728,4.56547235251197,4.60517018598809,4.60517018598809,4.64288258854051,4.6185530191857,0,1,1,0,1,0,1,0,1,0,0,0.0815242874553066,0,0.0243295693548093,6.369335756337,6.23744533427979
"803",2002,"Niger","NER",117,173.6398,82360.78,5.156983,11.31886,479,6.17170059741091,482,6.1779441140506,467,6.1463292576689,491,6.19644412779452,512,6.23832462503951,11792,9.37517661442912,200.3,"513.2930809",510.4599696,513.3988048,80.20121813,14.75530957,16.57774839,47.42506972,513.2930809,507.4170601,6.22933326918569,491.7339763,6.19793787168488,527.4789457,6.26810895118873,540.4689596,6.29243720638297,6.20363869161814,6.17213356467689,6.23227653949163,6.26538091571124,6.24084698983387,6.20627379362239,1,0,0,9.37518339875142,6.71912184533809,6.71525004532395,6.71904938682064,6.54677106489005,6.73000326709708,3.87805250654807,2.29857717199811,9.33804293501901,6.71234848385533,6.69688608977807,6.71271315899416,6.59720027202114,6.7176353953245,3.92907677965579,2.20827452341291,9.30122532041666,6.69561348701203,6.65591642878752,6.69787340288465,6.56804982253434,6.6956629387162,3.93417582963109,1.91397724944492,9.2651334351174,6.76417355165851,6.72526170859469,6.76636451194202,6.42275983354133,6.76418509560341,3.8139690870132,1.92570758751038,0,0,4.77415036680864,4.59088206803716,4.64699663996728,4.56547235251197,4.60517018598809,4.60517018598809,0,1,1,0,1,0,1,1,0,0,0,0.183268298771479,0.0815242874553066,0,6.38003778924099,6.369335756337
"804",2003,"Niger","NER",117,177.6462,84261.09,5.179794,11.34168,482,6.1779441140506,479,6.17170059741091,482,6.1779441140506,467,6.1463292576689,491,6.19644412779452,12239,9.41238285338234,192.2,"513.3715867",508.6128381,513.3484474,81.63416494,14.53556068,14.75322735,45.86883206,513.3715867,513.2930809,6.24084698983387,507.4170601,6.22933326918569,491.7339763,6.19793787168488,527.4789457,6.26810895118873,6.20627379362239,6.20363869161814,6.17213356467689,6.23227653949163,6.24099992350858,6.20947201877959,1,0,0,9.41240818201001,6.77660961082395,6.75565250193646,6.77654120045299,6.36509493341671,6.79509037444393,3.84031217936104,2.28645581269017,9.37518339875142,6.71912184533809,6.71525004532395,6.71904938682064,6.54677106489005,6.73000326709708,3.87805250654807,2.29857717199811,9.33804293501901,6.71234848385533,6.69688608977807,6.71271315899416,6.59720027202114,6.7176353953245,3.92907677965579,2.20827452341291,9.30122532041666,6.69561348701203,6.65591642878752,6.69787340288465,6.56804982253434,6.6956629387162,3.93417582963109,1.91397724944492,0,0,5.05862216362966,4.8233014618144,4.77415036680864,4.59088206803716,4.64699663996728,4.56547235251197,0,1,1,0,1,0,1,1,1,0,0,0.235320701815256,0.183268298771479,0.0815242874553066,6.42275983354133,6.38003778924099
"805",2004,"Niger","NER",117,NA,NA,NA,NA,460,6.13122648948314,482,6.1779441140506,479,6.17170059741091,482,6.1779441140506,467,6.1463292576689,12705,9.44975089575427,184.1,"491.9534039",486.344771,492.0449635,84.42725421,13.34142428,14.3226413,48.77643939,491.9534039,513.3715867,6.24099992350858,513.2930809,6.24084698983387,507.4170601,6.22933326918569,491.7339763,6.19793787168488,6.20947201877959,6.20627379362239,6.20363869161814,6.17213356467689,6.19838400448694,6.16480524698504,1,0,0,9.44972413435722,6.74291601370383,6.70103856658309,6.743847150877,6.26962644806854,6.74892366180848,3.87825939596214,2.02814837887122,9.41240818201001,6.77660961082395,6.75565250193646,6.77654120045299,6.36509493341671,6.79509037444393,3.84031217936104,2.28645581269017,9.37518339875142,6.71912184533809,6.71525004532395,6.71904938682064,6.54677106489005,6.73000326709708,3.87805250654807,2.29857717199811,9.33804293501901,6.71234848385533,6.69688608977807,6.71271315899416,6.59720027202114,6.7176353953245,3.92907677965579,2.20827452341291,0,0,5.24575527742129,5.03960348131183,5.05862216362966,4.8233014618144,4.77415036680864,4.59088206803716,0,1,0,0,1,0,1,1,1,0,0,0.206151796109458,0.235320701815256,0.183268298771479,6.56804982253434,6.42275983354133
